51 , 2024-03-12 00:16:44 ,    50.20 , 6.7556 , 7.7283 , 5.2868 , 7.4016 , 7.8540 , 5.1677 , 311.868 , 312.038 , 312.105 , 312.411 , 295.26 , 52.85 , 826.47 
52 , 2024-03-12 00:17:02 ,    45.20 , 6.7540 , 7.7281 , 5.2972 , 7.3972 , 7.8525 , 5.1762 , 311.800 , 311.800 , 312.173 , 312.343 , 295.27 , 52.59 , 826.43 
53 , 2024-03-12 00:17:21 ,    40.20 , 6.7549 , 7.7296 , 5.3293 , 7.3975 , 7.8515 , 5.1854 , 311.698 , 311.868 , 312.207 , 312.343 , 295.26 , 52.69 , 826.44 
54 , 2024-03-12 00:17:39 ,    35.10 , 6.7562 , 7.7283 , 5.3452 , 7.4006 , 7.8534 , 5.1948 , 311.902 , 311.902 , 312.207 , 312.377 , 295.26 , 52.81 , 826.45 
55 , 2024-03-12 00:17:58 ,    30.20 , 6.7565 , 7.7284 , 5.3412 , 7.3990 , 7.8525 , 5.2199 , 311.800 , 311.800 , 312.139 , 312.343 , 295.27 , 52.58 , 826.45 
56 , 2024-03-12 00:18:16 ,    28.10 , 6.7549 , 7.7269 , 5.3372 , 7.3972 , 7.8509 , 5.2359 , 311.800 , 311.970 , 312.105 , 312.309 , 295.26 , 52.71 , 826.46 
57 , 2024-03-12 00:18:51 ,    89.90 , 6.7565 , 7.7266 , 5.3189 , 7.3986 , 7.8509 , 5.1246 , 311.800 , 311.834 , 312.309 , 312.309 , 295.21 , 52.47 , 826.45 
58 , 2024-03-12 00:19:09 ,    60.20 , 6.7574 , 7.7296 , 5.3113 , 7.3987 , 7.8491 , 5.1408 , 311.766 , 311.834 , 312.207 , 312.343 , 295.23 , 52.83 , 826.47 
59 , 2024-03-12 00:19:28 ,    50.10 , 6.7586 , 7.7275 , 5.2890 , 7.4024 , 7.8525 , 5.1637 , 311.834 , 311.970 , 312.105 , 312.309 , 295.24 , 52.58 , 826.41 
60 , 2024-03-12 00:19:46 ,    45.20 , 6.7562 , 7.7281 , 5.2969 , 7.4009 , 7.8558 , 5.1716 , 311.664 , 311.800 , 312.241 , 312.343 , 295.23 , 53.08 , 826.41 
61 , 2024-03-12 00:20:04 ,    40.10 , 6.7530 , 7.7270 , 5.3275 , 7.3996 , 7.8528 , 5.1796 , 311.936 , 311.732 , 312.309 , 312.309 , 295.22 , 52.89 , 826.41 
62 , 2024-03-12 00:20:23 ,    35.10 , 6.7568 , 7.7275 , 5.3473 , 7.4015 , 7.8534 , 5.1903 , 311.732 , 311.766 , 312.207 , 312.309 , 295.20 , 53.05 , 826.37 
63 , 2024-03-12 00:20:41 ,    30.20 , 6.7568 , 7.7269 , 5.3400 , 7.4016 , 7.8537 , 5.2190 , 311.732 , 311.800 , 312.343 , 312.309 , 295.20 , 53.08 , 826.41 
64 , 2024-03-12 00:20:59 ,    28.10 , 6.7577 , 7.7232 , 5.3357 , 7.3990 , 7.8515 , 5.2263 , 311.868 , 311.732 , 312.207 , 312.309 , 295.18 , 53.36 , 826.39 
65 , 2024-03-12 00:21:34 ,    89.80 , 6.7516 , 7.7229 , 5.3192 , 7.3996 , 7.8512 , 5.1230 , 311.698 , 311.766 , 312.173 , 312.377 , 295.10 , 53.40 , 826.35 
66 , 2024-03-12 00:21:53 ,    60.10 , 6.7562 , 7.7293 , 5.3137 , 7.4012 , 7.8554 , 5.1444 , 311.868 , 311.766 , 312.105 , 312.309 , 295.10 , 53.12 , 826.36 
67 , 2024-03-12 00:22:11 ,    50.20 , 6.7546 , 7.7290 , 5.2890 , 7.4021 , 7.8573 , 5.1692 , 311.868 , 311.766 , 312.173 , 312.309 , 295.10 , 52.91 , 826.41 
68 , 2024-03-12 00:22:30 ,    45.10 , 6.7543 , 7.7263 , 5.2990 , 7.3996 , 7.8558 , 5.1707 , 311.970 , 311.698 , 312.241 , 312.343 , 295.10 , 53.28 , 826.37 
69 , 2024-03-12 00:22:48 ,    40.20 , 6.7559 , 7.7281 , 5.3302 , 7.4006 , 7.8551 , 5.1787 , 311.732 , 311.834 , 312.207 , 312.411 , 295.08 , 53.37 , 826.35 
70 , 2024-03-12 00:23:07 ,    35.20 , 6.7540 , 7.7286 , 5.3475 , 7.4016 , 7.8573 , 5.1926 , 311.834 , 311.936 , 312.207 , 312.343 , 295.08 , 53.25 , 826.38 
71 , 2024-03-12 00:23:25 ,    30.20 , 6.7546 , 7.7281 , 5.3427 , 7.4018 , 7.8592 , 5.2217 , 311.902 , 311.902 , 312.139 , 312.309 , 295.09 , 53.45 , 826.38 
72 , 2024-03-12 00:23:43 ,    28.20 , 6.7559 , 7.7281 , 5.3409 , 7.4018 , 7.8564 , 5.2312 , 311.868 , 311.936 , 312.377 , 312.445 , 295.09 , 53.53 , 826.41 
73 , 2024-03-12 00:24:18 ,    89.80 , 6.7556 , 7.7272 , 5.3216 , 7.4058 , 7.8570 , 5.1233 , 311.698 , 311.834 , 312.173 , 312.343 , 295.04 , 53.97 , 826.39 
74 , 2024-03-12 00:24:37 ,    60.20 , 6.7568 , 7.7269 , 5.3073 , 7.4024 , 7.8518 , 5.1368 , 311.732 , 311.936 , 312.343 , 312.411 , 295.03 , 54.10 , 826.40 
75 , 2024-03-12 00:24:55 ,    50.20 , 6.7556 , 7.7235 , 5.2886 , 7.4039 , 7.8541 , 5.1634 , 311.766 , 311.868 , 312.173 , 312.343 , 295.05 , 53.96 , 826.40 
76 , 2024-03-12 00:25:13 ,    45.00 , 6.7553 , 7.7244 , 5.2972 , 7.4054 , 7.8564 , 5.1707 , 311.936 , 311.902 , 312.207 , 312.411 , 295.05 , 54.38 , 826.38 
77 , 2024-03-12 00:25:31 ,    40.20 , 6.7543 , 7.7232 , 5.3311 , 7.3993 , 7.8525 , 5.1774 , 311.868 , 311.664 , 312.207 , 312.309 , 295.04 , 54.59 , 826.38 
78 , 2024-03-12 00:25:50 ,    35.20 , 6.7562 , 7.7266 , 5.3482 , 7.4045 , 7.8577 , 5.1869 , 311.834 , 311.800 , 312.207 , 312.309 , 295.03 , 54.60 , 826.38 
79 , 2024-03-12 00:26:08 ,    30.20 , 6.7556 , 7.7296 , 5.3406 , 7.4039 , 7.8628 , 5.2162 , 311.766 , 311.800 , 312.411 , 312.343 , 295.03 , 55.12 , 826.39 
80 , 2024-03-12 00:26:26 ,    28.20 , 6.7556 , 7.7260 , 5.3418 , 7.4022 , 7.8581 , 5.2355 , 311.834 , 311.698 , 312.139 , 312.275 , 295.02 , 55.66 , 826.36 
81 , 2024-03-12 00:27:01 ,    90.00 , 6.7524 , 7.7254 , 5.3226 , 7.4045 , 7.8564 , 5.1240 , 312.038 , 311.834 , 312.241 , 312.343 , 294.94 , 56.38 , 826.36 
82 , 2024-03-12 00:27:20 ,    60.20 , 6.7571 , 7.7284 , 5.3180 , 7.4073 , 7.8583 , 5.1408 , 311.902 , 311.596 , 312.241 , 312.309 , 294.94 , 56.46 , 826.33 
83 , 2024-03-12 00:27:39 ,    50.00 , 6.7579 , 7.7275 , 5.2883 , 7.4091 , 7.8607 , 5.1623 , 312.004 , 311.732 , 312.241 , 312.411 , 294.92 , 57.24 , 826.36 
84 , 2024-03-12 00:27:57 ,    45.20 , 6.7574 , 7.7260 , 5.2987 , 7.4073 , 7.8573 , 5.1701 , 311.936 , 311.834 , 312.207 , 312.343 , 294.91 , 57.16 , 826.38 
85 , 2024-03-12 00:28:15 ,    40.20 , 6.7583 , 7.7290 , 5.3320 , 7.4054 , 7.8572 , 5.1783 , 311.902 , 311.834 , 312.173 , 312.377 , 294.88 , 57.69 , 826.27 
86 , 2024-03-12 00:28:33 ,    35.20 , 6.7546 , 7.7272 , 5.3494 , 7.4039 , 7.8567 , 5.1915 , 311.834 , 311.732 , 312.105 , 312.377 , 294.85 , 58.05 , 826.36 
87 , 2024-03-12 00:28:52 ,    30.20 , 6.7565 , 7.7260 , 5.3449 , 7.4067 , 7.8583 , 5.2217 , 311.868 , 311.834 , 312.105 , 312.309 , 294.84 , 58.17 , 826.37 
88 , 2024-03-12 00:29:10 ,    28.20 , 6.7565 , 7.7254 , 5.3348 , 7.4039 , 7.8552 , 5.2275 , 311.800 , 311.698 , 312.207 , 312.377 , 294.80 , 58.25 , 826.36 
89 , 2024-03-12 00:29:45 ,    89.80 , 6.7569 , 7.7278 , 5.3250 , 7.4085 , 7.8607 , 5.1270 , 311.936 , 311.834 , 312.038 , 312.343 , 294.73 , 58.98 , 826.30 
90 , 2024-03-12 00:30:04 ,    60.20 , 6.7519 , 7.7290 , 5.3195 , 7.4050 , 7.8604 , 5.1441 , 311.902 , 311.834 , 312.207 , 312.343 , 294.72 , 59.25 , 826.39 
91 , 2024-03-12 00:30:22 ,    50.20 , 6.7592 , 7.7278 , 5.2972 , 7.4106 , 7.8607 , 5.1698 , 311.902 , 311.800 , 312.241 , 312.309 , 294.73 , 59.33 , 826.33 
92 , 2024-03-12 00:30:40 ,    45.10 , 6.7597 , 7.7269 , 5.3024 , 7.4070 , 7.8604 , 5.1715 , 311.868 , 311.732 , 312.207 , 312.309 , 294.71 , 59.22 , 826.34 
93 , 2024-03-12 00:30:58 ,    40.00 , 6.7608 , 7.7266 , 5.3375 , 7.4035 , 7.8555 , 5.1785 , 311.732 , 311.766 , 312.173 , 312.241 , 294.70 , 58.65 , 826.37 
94 , 2024-03-12 00:31:17 ,    35.20 , 6.7583 , 7.7247 , 5.3537 , 7.3999 , 7.8595 , 5.1936 , 311.868 , 311.766 , 312.309 , 312.309 , 294.67 , 58.38 , 826.37 
95 , 2024-03-12 00:31:35 ,    30.20 , 6.7522 , 7.7247 , 5.3458 , 7.3984 , 7.8619 , 5.2208 , 312.004 , 311.936 , 312.105 , 312.377 , 294.67 , 57.74 , 826.31 
96 , 2024-03-12 00:31:53 ,    28.20 , 6.7556 , 7.7257 , 5.3415 , 7.3954 , 7.8558 , 5.2324 , 311.868 , 311.834 , 312.105 , 312.309 , 294.68 , 57.60 , 826.33 
97 , 2024-03-12 00:32:28 ,    89.80 , 6.7577 , 7.7229 , 5.3250 , 7.4076 , 7.8653 , 5.1191 , 311.970 , 311.800 , 312.139 , 312.343 , 294.68 , 56.34 , 826.33 
98 , 2024-03-12 00:32:47 ,    60.00 , 6.7595 , 7.7266 , 5.3158 , 7.4079 , 7.8668 , 5.1345 , 311.766 , 311.834 , 312.207 , 312.275 , 294.73 , 56.05 , 826.28 
99 , 2024-03-12 00:33:05 ,    50.20 , 6.7580 , 7.7263 , 5.2960 , 7.4085 , 7.8650 , 5.1597 , 311.902 , 311.698 , 312.275 , 312.241 , 294.78 , 55.40 , 826.26 
100 , 2024-03-12 00:33:24 ,    45.20 , 6.7600 , 7.7269 , 5.3100 , 7.4073 , 7.8653 , 5.1728 , 311.902 , 311.664 , 312.072 , 312.241 , 294.81 , 54.79 , 826.30 
101 , 2024-03-12 00:33:42 ,    39.90 , 6.7592 , 7.7263 , 5.3345 , 7.4061 , 7.8647 , 5.1774 , 311.868 , 311.766 , 312.139 , 312.275 , 294.85 , 55.05 , 826.23 
102 , 2024-03-12 00:34:00 ,    35.20 , 6.7571 , 7.7257 , 5.3556 , 7.4036 , 7.8641 , 5.1875 , 311.936 , 311.664 , 312.105 , 312.139 , 294.87 , 54.82 , 826.26 
103 , 2024-03-12 00:34:18 ,    30.20 , 6.7582 , 7.7275 , 5.3479 , 7.4045 , 7.8648 , 5.2171 , 311.970 , 311.630 , 312.105 , 312.173 , 294.87 , 55.12 , 826.28 
104 , 2024-03-12 00:34:36 ,    28.20 , 6.7589 , 7.7284 , 5.3452 , 7.4042 , 7.8668 , 5.2340 , 311.766 , 311.732 , 312.207 , 312.139 , 294.88 , 54.69 , 826.26 
105 , 2024-03-12 00:35:12 ,    89.90 , 6.7580 , 7.7269 , 5.3281 , 7.4100 , 7.8712 , 5.1255 , 311.834 , 311.596 , 312.004 , 312.105 , 294.81 , 55.30 , 826.22 
106 , 2024-03-12 00:35:30 ,    60.20 , 6.7586 , 7.7286 , 5.3223 , 7.4073 , 7.8708 , 5.1374 , 311.936 , 311.664 , 312.004 , 312.139 , 294.84 , 55.11 , 826.19 
